id,paragraphs,words,word_count
2575,This make charming story sure many Mushroom ’ fable seems partake fool ’ fevered imaginings historical truth . Jacaerys Velaryon betrothed cousin Baela since four two know character seems unlikely would break solemn agreement protect uncertain virtue half wild unwashed northern bastard . If indeed ever lived Sara Snow indeed Prince Dragonstone perchanced dally prince done past morrow talk marriage preposterous .,"['This', 'make', 'charming', 'story', 'sure', 'many', 'Mushroom', '’', 'fable', 'seems', 'partake', 'fool', '’', 'fevered', 'imaginings', 'historical', 'truth', '.', 'Jacaerys', 'Velaryon', 'betrothed', 'cousin', 'Baela', 'since', 'four', 'two', 'know', 'character', 'seems', 'unlikely', 'would', 'break', 'solemn', 'agreement', 'protect', 'uncertain', 'virtue', 'half', 'wild', 'unwashed', 'northern', 'bastard', '.', 'If', 'indeed', 'ever', 'lived', 'Sara', 'Snow', 'indeed', 'Prince', 'Dragonstone', 'perchanced', 'dally', 'prince', 'done', 'past', 'morrow', 'talk', 'marriage', 'preposterous', '.']",62
2576,Mushroom also claim Vermax left clutch dragon ’ egg Winterfell equally absurd . Whilst true determining sex living dragon nigh impossible task source mention Vermax producing much single egg must assumed male . Septon Barth ’ speculation dragon change sex need “ mutable flame ” ludicrous consider .,"['Mushroom', 'also', 'claim', 'Vermax', 'left', 'clutch', 'dragon', '’', 'egg', 'Winterfell', 'equally', 'absurd', '.', 'Whilst', 'true', 'determining', 'sex', 'living', 'dragon', 'nigh', 'impossible', 'task', 'source', 'mention', 'Vermax', 'producing', 'much', 'single', 'egg', 'must', 'assumed', 'male', '.', 'Septon', 'Barth', '’', 'speculation', 'dragon', 'change', 'sex', 'need', '“', 'mutable', 'flame', '”', 'ludicrous', 'consider', '.']",48
2577,This know Cregan Stark Jacaerys Velaryon reached accord signed sealed agreement Grand Maester Munkun call “ Pact Ice Fire ” True Telling . Like many pact sealed marriage . Lord Cregan ’ son Rickon year old . Prince Jacaerys yet unmarried childless assumed would sire child mother sat Iron Throne . Under term pact prince ’ firstborn daughter would sent north age seven fostered Winterfell time old enough marry Lord Cregan ’ heir .,"['This', 'know', 'Cregan', 'Stark', 'Jacaerys', 'Velaryon', 'reached', 'accord', 'signed', 'sealed', 'agreement', 'Grand', 'Maester', 'Munkun', 'call', '“', 'Pact', 'Ice', 'Fire', '”', 'True', 'Telling', '.', 'Like', 'many', 'pact', 'sealed', 'marriage', '.', 'Lord', 'Cregan', '’', 'son', 'Rickon', 'year', 'old', '.', 'Prince', 'Jacaerys', 'yet', 'unmarried', 'childless', 'assumed', 'would', 'sire', 'child', 'mother', 'sat', 'Iron', 'Throne', '.', 'Under', 'term', 'pact', 'prince', '’', 'firstborn', 'daughter', 'would', 'sent', 'north', 'age', 'seven', 'fostered', 'Winterfell', 'time', 'old', 'enough', 'marry', 'Lord', 'Cregan', '’', 'heir', '.']",74
2578,When Prince Dragonstone took dragon back cold autumn sky knowledge three powerful lord bannermen mother . Though fifteenth nameday still half year away Prince Jacaerys proved man worthy heir Iron Throne .,"['When', 'Prince', 'Dragonstone', 'took', 'dragon', 'back', 'cold', 'autumn', 'sky', 'knowledge', 'three', 'powerful', 'lord', 'bannermen', 'mother', '.', 'Though', 'fifteenth', 'nameday', 'still', 'half', 'year', 'away', 'Prince', 'Jacaerys', 'proved', 'man', 'worthy', 'heir', 'Iron', 'Throne', '.']",32
2579,Had brother ’ “ shorter safer ” flight gone well much bloodshed grief might well averted .,"['Had', 'brother', '’', '“', 'shorter', 'safer', '”', 'flight', 'gone', 'well', 'much', 'bloodshed', 'grief', 'might', 'well', 'averted', '.']",17
2581,The tragedy befell Lucerys Velaryon Storm ’ End never planned source agree . The first battle Dance Dragons fought quill raven threat promise decree blandishment . The murder Lord Beesbury green council yet widely known believed lordship languishing dungeon . Whilst sundry familiar face longer seen court head appeared castle gate many still hoped question succession might resolved peaceably .,"['The', 'tragedy', 'befell', 'Lucerys', 'Velaryon', 'Storm', '’', 'End', 'never', 'planned', 'source', 'agree', '.', 'The', 'first', 'battle', 'Dance', 'Dragons', 'fought', 'quill', 'raven', 'threat', 'promise', 'decree', 'blandishment', '.', 'The', 'murder', 'Lord', 'Beesbury', 'green', 'council', 'yet', 'widely', 'known', 'believed', 'lordship', 'languishing', 'dungeon', '.', 'Whilst', 'sundry', 'familiar', 'face', 'longer', 'seen', 'court', 'head', 'appeared', 'castle', 'gate', 'many', 'still', 'hoped', 'question', 'succession', 'might', 'resolved', 'peaceably', '.']",60
2582,The Stranger plan . For surely dread hand behind ill chance brought two princeling together Storm ’ End dragon Arrax raced gathering storm deliver Lucerys Velaryon safety castle yard find Aemond Targaryen .,"['The', 'Stranger', 'plan', '.', 'For', 'surely', 'dread', 'hand', 'behind', 'ill', 'chance', 'brought', 'two', 'princeling', 'together', 'Storm', '’', 'End', 'dragon', 'Arrax', 'raced', 'gathering', 'storm', 'deliver', 'Lucerys', 'Velaryon', 'safety', 'castle', 'yard', 'find', 'Aemond', 'Targaryen', '.']",33
2583,Borros Baratheon man much different character father . “ Lord Boremund stone hard strong unmoving ” Septon Eustace tell u . “ Lord Borros wind rage howl blow way that. ” Prince Aemond uncertain sort welcome would receive set Storm ’ End welcomed feast hunt jousting .,"['Borros', 'Baratheon', 'man', 'much', 'different', 'character', 'father', '.', '“', 'Lord', 'Boremund', 'stone', 'hard', 'strong', 'unmoving', '”', 'Septon', 'Eustace', 'tell', 'u', '.', '“', 'Lord', 'Borros', 'wind', 'rage', 'howl', 'blow', 'way', 'that', '.', '”', 'Prince', 'Aemond', 'uncertain', 'sort', 'welcome', 'would', 'receive', 'set', 'Storm', '’', 'End', 'welcomed', 'feast', 'hunt', 'jousting', '.']",48
2584,Lord Borros proved willing entertain suit . “ I four daughter ” told prince . “ Choose one like . Cass oldest ’ first flower Floris prettier . And ’ clever wife want ’ Maris . ”,"['Lord', 'Borros', 'proved', 'willing', 'entertain', 'suit', '.', '“', 'I', 'four', 'daughter', '”', 'told', 'prince', '.', '“', 'Choose', 'one', 'like', '.', 'Cass', 'oldest', '’', 'first', 'flower', 'Floris', 'prettier', '.', 'And', '’', 'clever', 'wife', 'want', '’', 'Maris', '.', '”']",37
2585,Rhaenyra taken House Baratheon granted long lordship told Aemond . “ Aye Princess Rhaenys kin mine great aunt I never knew married father dead Rhaenyra…she ’ Rhaenys ” He nothing woman Lord Borros went say loved girl daughter precious thing…but son ahhh…should god ever grant son blood Storm ’ End would pas sister . “ Why Iron Throne different ” And royal marriage offing…Rhaenyra ’ cause lost would see learned lost Storm ’ End would tell himself…bow brother aye ’ best girl would fight sometimes way girl saw always made peace afterward…,"['Rhaenyra', 'taken', 'House', 'Baratheon', 'granted', 'long', 'lordship', 'told', 'Aemond', '.', '“', 'Aye', 'Princess', 'Rhaenys', 'kin', 'mine', 'great', 'aunt', 'I', 'never', 'knew', 'married', 'father', 'dead', 'Rhaenyra…she', '’', 'Rhaenys', '”', 'He', 'nothing', 'woman', 'Lord', 'Borros', 'went', 'say', 'loved', 'girl', 'daughter', 'precious', 'thing…but', 'son', 'ahhh…should', 'god', 'ever', 'grant', 'son', 'blood', 'Storm', '’', 'End', 'would', 'pas', 'sister', '.', '“', 'Why', 'Iron', 'Throne', 'different', '”', 'And', 'royal', 'marriage', 'offing…Rhaenyra', '’', 'cause', 'lost', 'would', 'see', 'learned', 'lost', 'Storm', '’', 'End', 'would', 'tell', 'himself…bow', 'brother', 'aye', '’', 'best', 'girl', 'would', 'fight', 'sometimes', 'way', 'girl', 'saw', 'always', 'made', 'peace', 'afterward…']",92
2586,We record daughter Prince Aemond finally decided,"['We', 'record', 'daughter', 'Prince', 'Aemond', 'finally', 'decided']",7
2588,though Mushroom tell u kissed four “ taste nectar lip ” save Maris . Munkun writes prince Lord Borros haggling date dowry morning Lucerys Velaryon appeared . Vhagar sensed coming first . Guardsmen walking battlement castle ’ mighty curtain wall clutched spear sudden terror woke roar shook foundation Durran ’ Defiance . Even Arrax quailed sound told Luke plied whip freely forced .,"['though', 'Mushroom', 'tell', 'u', 'kissed', 'four', '“', 'taste', 'nectar', 'lip', '”', 'save', 'Maris', '.', 'Munkun', 'writes', 'prince', 'Lord', 'Borros', 'haggling', 'date', 'dowry', 'morning', 'Lucerys', 'Velaryon', 'appeared', '.', 'Vhagar', 'sensed', 'coming', 'first', '.', 'Guardsmen', 'walking', 'battlement', 'castle', '’', 'mighty', 'curtain', 'wall', 'clutched', 'spear', 'sudden', 'terror', 'woke', 'roar', 'shook', 'foundation', 'Durran', '’', 'Defiance', '.', 'Even', 'Arrax', 'quailed', 'sound', 'told', 'Luke', 'plied', 'whip', 'freely', 'forced', '.']",63
2589,Mushroom would u believe lightning flashing east heavy rain falling Lucerys leapt dragon mother ’ message clutched hand . He must surely known Vhagar ’ presence meant would come surprise Aemond Targaryen confronted Round Hall eye Lord Borros four daughter septon maester twoscore knight guard servant . Amongst witnessed meeting Ser Byron Swann second son Lord Stonehelm Dornish Marches would small part play later Dance . So need rely entirely Grand Maester Munkun Mushroom Septon Eustace . None present Storm ’ End many others shortage firsthand account .,"['Mushroom', 'would', 'u', 'believe', 'lightning', 'flashing', 'east', 'heavy', 'rain', 'falling', 'Lucerys', 'leapt', 'dragon', 'mother', '’', 'message', 'clutched', 'hand', '.', 'He', 'must', 'surely', 'known', 'Vhagar', '’', 'presence', 'meant', 'would', 'come', 'surprise', 'Aemond', 'Targaryen', 'confronted', 'Round', 'Hall', 'eye', 'Lord', 'Borros', 'four', 'daughter', 'septon', 'maester', 'twoscore', 'knight', 'guard', 'servant', '.', 'Amongst', 'witnessed', 'meeting', 'Ser', 'Byron', 'Swann', 'second', 'son', 'Lord', 'Stonehelm', 'Dornish', 'Marches', 'would', 'small', 'part', 'play', 'later', 'Dance', '.', 'So', 'need', 'rely', 'entirely', 'Grand', 'Maester', 'Munkun', 'Mushroom', 'Septon', 'Eustace', '.', 'None', 'present', 'Storm', '’', 'End', 'many', 'others', 'shortage', 'firsthand', 'account', '.']",88
2590,“ Look sad creature lord ” Prince Aemond called . “ Little Luke Strong bastard. ” To Luke said “ You wet bastard . Is raining piss youself fear ”,"['“', 'Look', 'sad', 'creature', 'lord', '”', 'Prince', 'Aemond', 'called', '.', '“', 'Little', 'Luke', 'Strong', 'bastard', '.', '”', 'To', 'Luke', 'said', '“', 'You', 'wet', 'bastard', '.', 'Is', 'raining', 'piss', 'youself', 'fear', '”']",31
2591,Lucerys Velaryon addressed Lord Baratheon . “ Lord Borros I brought message mother queen . ”,"['Lucerys', 'Velaryon', 'addressed', 'Lord', 'Baratheon', '.', '“', 'Lord', 'Borros', 'I', 'brought', 'message', 'mother', 'queen', '.', '”']",16
2592,“ The whore Dragonstone means. ” Prince Aemond strode forward made snatch letter Lucerys ’ hand Lord Borros roared command knight intervened pulling princeling apart . One brought Rhaenyra ’ letter dais lordship sat upon throne storm king old .,"['“', 'The', 'whore', 'Dragonstone', 'means', '.', '”', 'Prince', 'Aemond', 'strode', 'forward', 'made', 'snatch', 'letter', 'Lucerys', '’', 'hand', 'Lord', 'Borros', 'roared', 'command', 'knight', 'intervened', 'pulling', 'princeling', 'apart', '.', 'One', 'brought', 'Rhaenyra', '’', 'letter', 'dais', 'lordship', 'sat', 'upon', 'throne', 'storm', 'king', 'old', '.']",41
2593,No man truly know Borros Baratheon feeling moment . The account differ markedly one . Some say lordship red faced abashed man might lawful wife found abed another woman . Others declare Borros appeared relishing moment pleased vanity king queen seeking support .,"['No', 'man', 'truly', 'know', 'Borros', 'Baratheon', 'feeling', 'moment', '.', 'The', 'account', 'differ', 'markedly', 'one', '.', 'Some', 'say', 'lordship', 'red', 'faced', 'abashed', 'man', 'might', 'lawful', 'wife', 'found', 'abed', 'another', 'woman', '.', 'Others', 'declare', 'Borros', 'appeared', 'relishing', 'moment', 'pleased', 'vanity', 'king', 'queen', 'seeking', 'support', '.']",43
2595,Mushroom say drunk . Septon Eustace say fearful .,"['Mushroom', 'say', 'drunk', '.', 'Septon', 'Eustace', 'say', 'fearful', '.']",9
2596,Yet witness agree Lord Borros said . Never man letter handed queen ’ letter maester cracked seal whispered message lordship ’ ear . A frown stole across Lord Borros ’ face . He stroked beard scowled Lucerys Velaryon said “ And I mother bid one daughter marry boy ” He gestured four girl . “ Pick one . ”,"['Yet', 'witness', 'agree', 'Lord', 'Borros', 'said', '.', 'Never', 'man', 'letter', 'handed', 'queen', '’', 'letter', 'maester', 'cracked', 'seal', 'whispered', 'message', 'lordship', '’', 'ear', '.', 'A', 'frown', 'stole', 'across', 'Lord', 'Borros', '’', 'face', '.', 'He', 'stroked', 'beard', 'scowled', 'Lucerys', 'Velaryon', 'said', '“', 'And', 'I', 'mother', 'bid', 'one', 'daughter', 'marry', 'boy', '”', 'He', 'gestured', 'four', 'girl', '.', '“', 'Pick', 'one', '.', '”']",59
2597,Prince Lucerys could blush . “ My lord I free marry ” replied . “ I betrothed cousin Rhaena . ”,"['Prince', 'Lucerys', 'could', 'blush', '.', '“', 'My', 'lord', 'I', 'free', 'marry', '”', 'replied', '.', '“', 'I', 'betrothed', 'cousin', 'Rhaena', '.', '”']",21
2598,“ I thought much ” Lord Borros said . “ Go home pup tell bitch mother Lord Storm ’ End dog whistle need set foes. ” And Prince Lucerys turned take leave Round Hall .,"['“', 'I', 'thought', 'much', '”', 'Lord', 'Borros', 'said', '.', '“', 'Go', 'home', 'pup', 'tell', 'bitch', 'mother', 'Lord', 'Storm', '’', 'End', 'dog', 'whistle', 'need', 'set', 'foes', '.', '”', 'And', 'Prince', 'Lucerys', 'turned', 'take', 'leave', 'Round', 'Hall', '.']",36
2599,But Prince Aemond drew sword said “ Hold Strong . First pay debt owe me. ” Then tore eye patch flung floor show sapphire beneath . “ You knife . Put eye I let leave . One serve . I would blind . ”,"['But', 'Prince', 'Aemond', 'drew', 'sword', 'said', '“', 'Hold', 'Strong', '.', 'First', 'pay', 'debt', 'owe', 'me', '.', '”', 'Then', 'tore', 'eye', 'patch', 'flung', 'floor', 'show', 'sapphire', 'beneath', '.', '“', 'You', 'knife', '.', 'Put', 'eye', 'I', 'let', 'leave', '.', 'One', 'serve', '.', 'I', 'would', 'blind', '.', '”']",45
2600,Prince Lucerys recalled promise mother . “ I fight . I came envoy knight . ”,"['Prince', 'Lucerys', 'recalled', 'promise', 'mother', '.', '“', 'I', 'fight', '.', 'I', 'came', 'envoy', 'knight', '.', '”']",16
2601,“ You came craven traitor ” Prince Aemond answered . “ I eye life Strong . ”,"['“', 'You', 'came', 'craven', 'traitor', '”', 'Prince', 'Aemond', 'answered', '.', '“', 'I', 'eye', 'life', 'Strong', '.', '”']",17
2602,At Lord Borros grew uneasy . “ Not ” grumbled . “ He came envoy . I want blood shed beneath roof. ” So guard put princeling escorted Lucerys Velaryon Round Hall back castle yard dragon Arrax hunched rain awaiting return .,"['At', 'Lord', 'Borros', 'grew', 'uneasy', '.', '“', 'Not', '”', 'grumbled', '.', '“', 'He', 'came', 'envoy', '.', 'I', 'want', 'blood', 'shed', 'beneath', 'roof', '.', '”', 'So', 'guard', 'put', 'princeling', 'escorted', 'Lucerys', 'Velaryon', 'Round', 'Hall', 'back', 'castle', 'yard', 'dragon', 'Arrax', 'hunched', 'rain', 'awaiting', 'return', '.']",43
2603,And might ended girl Maris . The secondborn daughter Lord Borros le comely sister angry Aemond preferring . “ Was one eye took one ball ” Maris asked prince tone sweet honey . “ I glad chose sister . I want husband part . ”,"['And', 'might', 'ended', 'girl', 'Maris', '.', 'The', 'secondborn', 'daughter', 'Lord', 'Borros', 'le', 'comely', 'sister', 'angry', 'Aemond', 'preferring', '.', '“', 'Was', 'one', 'eye', 'took', 'one', 'ball', '”', 'Maris', 'asked', 'prince', 'tone', 'sweet', 'honey', '.', '“', 'I', 'glad', 'chose', 'sister', '.', 'I', 'want', 'husband', 'part', '.', '”']",45
2604,Aemond Targaryen ’ mouth twisted rage turned,"['Aemond', 'Targaryen', '’', 'mouth', 'twisted', 'rage', 'turned']",7
2606,Lord Borros asking leave . The Lord Storm ’ End shrugged answered “ It tell beneath roof. ” And knight moved aside Prince Aemond rushed door .,"['Lord', 'Borros', 'asking', 'leave', '.', 'The', 'Lord', 'Storm', '’', 'End', 'shrugged', 'answered', '“', 'It', 'tell', 'beneath', 'roof', '.', '”', 'And', 'knight', 'moved', 'aside', 'Prince', 'Aemond', 'rushed', 'door', '.']",28
2607,Outside storm raging . Thunder rolled across castle rain fell blinding sheet time time great bolt blue white lightning lit world bright day . It bad weather flying even dragon Arrax struggling stay aloft Prince Aemond mounted Vhagar went . Had sky calm Prince Lucerys might able outfly pursuer Arrax younger swifter…but day “ black Prince Aemond ’ heart ” say Mushroom came pas dragon met Shipbreaker Bay . Watchers castle wall saw distant blast flame heard shriek cut thunder . Then two beast locked together lightning crackling around . Vhagar five time size foe hardened survivor hundred battle . If fight could lasted long .,"['Outside', 'storm', 'raging', '.', 'Thunder', 'rolled', 'across', 'castle', 'rain', 'fell', 'blinding', 'sheet', 'time', 'time', 'great', 'bolt', 'blue', 'white', 'lightning', 'lit', 'world', 'bright', 'day', '.', 'It', 'bad', 'weather', 'flying', 'even', 'dragon', 'Arrax', 'struggling', 'stay', 'aloft', 'Prince', 'Aemond', 'mounted', 'Vhagar', 'went', '.', 'Had', 'sky', 'calm', 'Prince', 'Lucerys', 'might', 'able', 'outfly', 'pursuer', 'Arrax', 'younger', 'swifter…but', 'day', '“', 'black', 'Prince', 'Aemond', '’', 'heart', '”', 'say', 'Mushroom', 'came', 'pas', 'dragon', 'met', 'Shipbreaker', 'Bay', '.', 'Watchers', 'castle', 'wall', 'saw', 'distant', 'blast', 'flame', 'heard', 'shriek', 'cut', 'thunder', '.', 'Then', 'two', 'beast', 'locked', 'together', 'lightning', 'crackling', 'around', '.', 'Vhagar', 'five', 'time', 'size', 'foe', 'hardened', 'survivor', 'hundred', 'battle', '.', 'If', 'fight', 'could', 'lasted', 'long', '.']",106
